,cid,podcaster_id,title,episode_count,sub_count,primary_cid
1533,2981176,,Toranj,2,6,
1534,3527768,,خودشکوفایی,68,389,
1535,2821200,,زندگینو,7,4,
1536,2922691,,DIGI PODCAST | دیجی پادکست,3,4,
1537,3537558,,تکه ای از دایره المعارف پاسخ به چیست های من🍓پارمین پیکانی🌸کلاس چهارم🌻دبستان دخترانه قدوسی💕,1,5,
1538,4454123,,Alrez,8,26,
1539,2455693,9286388.0,شبانه,10,209,
1540,3034139,,رادیو نون,2,35,
1541,5402708,,ترانه‌ای که نو شد,10,36,
1542,5183115,,Electronic Music Family,13,1,
1543,5421864,,موسیقی در مسیحیت - mosighi dar masihiat,26,8,
1544,2751604,,بازار سفید,2,48,
1545,4961821,,پادکست فارسی هم اینک | Haminak podcast,4,4,
1546,5533730,,FormulaMarketing,1,0,
1547,3327012,,۱۱,4,2,
1548,2454437,,شناخت اساطیر ایران,1,734,
1549,3465671,,زير درخت بيد,1,6,
1550,3914670,,‌ RadioSepanta رادیو سپنتا,3,3,
1551,3075207,,Binava(H.N.B),1,1,
1552,5205785,27184022.0,فول استک پادکست,7,49,
1553,4712710,,Radio Sazesh,11,11,
1554,4231261,,صدای کتابدار,2,30,
1555,4706690,24205510.0,رادیو مکیالیسم,12,62,
1556,5417999,18218456.0,رادیو رو بورس باش,44,19,
1557,3746585,,Sãti - ثآتی,4,1,
1558,4589661,,شهریور 20,1,207,
1559,3768012,,نیم‌کلام با بهار,15,20,
1560,2157797,14024857.0,Podchology | پادکست روانشناسی پادکولوژی,7,16752,
1561,4527278,,رادیو صبا,1,17,
1562,2132728,13568381.0,PID Podcast / پادکست پی‌آی‌دی,2,142,
1563,3910419,,Ayral Cast,11,0,
1564,3855722,,جشن نوروز,1,9,
1565,4961053,,خانه کوچک آبرنگ,2,138,
1566,3526530,,صدای داروساز,1,4,
1567,3528844,,صدای داروساز,6,19,
1568,4117234,,دنیای من,1,1,
1569,3665553,,Limo🍋,1,3,
1570,4529859,22921990.0,هنر معامله‌گری با آیدین جبارپور,7,206,
1571,5636255,34128438.0,Nimkat,8,13,
1572,5595028,32399643.0,TARAVOSH PODCAST,7,0,
1573,3284543,,Enigma پادكست فارسي,2,86,3235186.0
1574,4159011,22191550.0,Platypus Walking Club,1,2,
1575,2775263,18410383.0,سولاریس 💫,9,529,
1576,4705282,23072154.0,از من بشنو,1,4,
1577,3916616,,دولت و انقلاب,1,27,
1578,3932276,,Radio Mey,1,0,
1579,4675661,23987890.0,Naencast,2,18,
1580,4176291,,Radio Felan,7,14,
1581,5016030,,پادکست حصیر,3,0,
1582,4782938,18809319.0,کتاب صوتی راهبی که فراری‌اش را فروخت,46,5237,
1583,4521119,,پادکست فارسی متفاوت,4997,97,
1584,1466961,,Iranian Media News In English,135,56,
1585,3158691,,Qessa - قصه Story of Afghan migrants in the West,20,6,
1586,4426116,,mehrshad_smpa,2,0,
1587,5692868,,Hejrat | پادکست هجرت,8,1,
1588,3933074,,jang afzar,4,0,
1589,2917841,,Zahra,2,1,
1590,2439735,,Drunk Grapes,1,0,
1591,3720254,,Rami_Daddy_Memories,1,0,
1592,2648807,,رادیو مخمر,1,1,
1593,4738261,21413305.0,از هر دری سخنی,1,1,
1594,3404133,,میم,1,0,
1595,3631373,,میم,2,2,
1596,4158210,,MinimalistHa,1,21,
1597,3525381,,حال خوب.....,1,22,
1598,4495578,,داستان پلاس,30,1,4499313.0
1599,3082325,20594276.0,Radio Angah - رادیو آنگاه,2,422,
1600,2401477,,Goal be khodi - پادکست فارسی,5,147,
1601,3672165,,کشتن مرغ مینا,1,210,
1602,3993060,,اخبار صدثانیه‌ای ایران و جهان,3,12,
1603,4519143,,pezeshk khan | پزشک خان,9,21,
1604,4040794,,انسان_خدای_گونه (اثر یووال نوح هراری),1,419,
1605,2164411,14017214.0,SooTcast پادکست سوت,6,101,
1606,3807237,,تاکسی پنج صبح,4,81,
1607,4449900,,تسلیم نشوید,1,134,
1608,3567158,,Rouznamechi | پادکست روزنامه چی,52,60,
1609,543333,,دیدگاه‌ها,71,214,
1610,3437379,,صبوری,1,4,
1611,4124582,,Zari,2,6,
1612,4043567,,آی قصه قصه قصه,3,196,
1613,4209325,,راهیان کوثر,2,0,
1614,3966616,,کتاب صوتی آن هنگام که نفس هوا میشود,3,30,
1615,4066313,,My Believes,1,0,
1616,4043455,,شعر امروز,1,6,
1617,2954713,,کتاب,1,24,
1618,4563058,,ایران و روابط بین الملل,1,21,
1619,2912729,,کتاب صوتی قرآنی/دانشجو معلم مهدی محمدی,1,66,
1620,3453416,,گپ و گفت فارکسی,6,687,
1621,5069086,,Story plus farsi,1,6,
1622,3176441,,Onfluencer,4,11,
1623,3905037,,بیت کوین چیست ؟,2,134,
1624,3872172,,انقلاب ما,1,8,
1625,4570326,,دروس معرفت نفس,1,45,
1626,2585979,,تجارب حرفه ای,6,6,
1627,2105193,,مطالعه زیست در دوران پسا عید 🙂🌱,2,37,
1628,2925746,,داستان های نوژا,2,32,
1629,2579832,,Gelancast گِلان کَست,4,181,
1630,3031474,,کنترل نوسان قند خون در دیابت,14,158,
1631,3039459,,Lagom,1,5,
1632,4122768,,رزیدنتی دوره ۴۸,1,12,
1633,3316149,,رادیوژرفا,5,120,
1634,3693357,,رادیو کنکاش,1,139,
1635,3372793,9695347.0,Pascal | پاسکال,12,390,
1636,2644373,9695347.0,Pascal | پاسکال,12,117,3372793.0
1637,3160696,19375136.0,سینما ساده,3,56,
1638,3664710,,داستان دستان,2,19,
1639,3985857,,Paritopicast,4,2,
1640,3670989,,Paritopicast,1,1,3985857.0
1641,2703122,,Farasouye Farhang Reghabat | پادکست فراسوی فرهنگ رقابت,25,40,
1642,2748364,,Persian Motion Graphics,4,17,
1643,5275877,19412656.0,VetSurgeonCast,4,150,
1644,3202813,19412656.0,VetSurgeonCast,4,142,5275877.0
1645,3756039,,هزار توی پن,1,58,
1646,2701719,,نبرد هنرمند به روایت یک نتورکر,1,144,
1647,3692762,,gladboy,1,1,
1648,3303495,,ماهی سیاه کوچولو,3,318,
1649,4746212,19199528.0,🌀 Bullet journal  |  بولت ژورنال,8,806,
1650,4584018,,هشت تعقیبی,1,6,
1651,4838115,,Radio Aknoon,2,14,
1652,4499540,,voix radio de paris,2,26,
1653,4038939,,کتاب مقدمه ای بر انقلاب اسلامی ، نوشته صادق زیباکلام,1,95,
1654,3908824,,رادیو اکسیژن,1,32,
1655,3740990,,dr.brain,1,15,
1656,4120240,,قدس,1,1,
1657,5302529,24779825.0,پژواک - Pezhvak,69,13,
1658,4649951,23824217.0,رادیو لیگ | Radio league,18,16,
1659,5117359,6196416.0,رادیو وستروس,51,1,5034110.0
1660,4099602,,اکونومیکا,2,10,
1661,3621376,,پادکست کتابداری کتابخانه فرهنگسرای امام خمینی (ره),1,9,
1662,2982908,,Itsmaryamoon,12,5,
1663,3538945,20789955.0,Business Clinic with BARZIN | بیزینس کلینیک با برزین,4,68,
1664,4710838,,World Of Lore,20,0,4676715.0
1665,4846850,25043205.0,SEDAYE KOOCHE | صدای کوچه,3,73,
1666,5480715,,danestaniha's podcast,3,0,
1667,4738425,24466019.0,یونی کست | مهندسى پزشكى,6,122,
1668,5562338,,آکادمی بعد پنجم همراه با زرتشت,11,15,
1669,4048702,,παιδεία,7,2,
1670,3677465,,باغ,1,0,
1671,4158370,,Delshode,3,0,
1672,3884862,,AtomCast,1,5,
1673,3842582,,Gam Dovom,3,0,
1674,3096605,,Booghe Sag,5,3,
1675,3475914,,navid_rahimi,2,0,
1676,2023067,11067556.0,selfio سلفیو,7,8,
1677,4195132,,رادیو بنیاد حامی,1,1,
1678,3655501,,Don't find me,1,1,
1679,2539162,,حال و هوای خودت,2,4,
1680,3013380,,The AlirezaMahdiloo's Podcast,3,0,
1681,4392702,,صدر,2,0,
1682,4175124,,Rezvaneh Doroudi - Shahname,1,1,
1683,3045794,,gif1,3,0,
1684,4707393,,بامداد,1,3,
1685,2657956,,Intercontinental Channel - International Law and International Relations,2,16,
1686,3732155,,Khat Podcast | پادکست خط,1,1,
1687,1190330,,Mohsen Hoseini,1,0,
1688,4902274,,اینفوپو,2,0,
1689,4684374,21613485.0,عناق| enaagh,5,1,
1690,5483830,28632131.0,قلعه ی حیوانات,5,20,
1691,3276219,,Mah Manzar,3,0,
1692,3334622,,Diving Radio,2,1,
1693,4258152,,محمدعلی آهنگران,4,2,
1694,4116469,,مولود نیمه ماه مبارک,1,0,
1695,2475124,,S.M,7,2,
1696,4476760,,Hermes,1,2,
1697,1471051,,Talvin Podcast,1,0,
1698,3867361,,Dena,1,0,
1699,4791177,,تدریس علوم هشتم از نادره سرشته,2,11,
1700,4711535,24170434.0,کرژنگ 123,2,0,
1701,3295093,,Raavi_Tales,2,0,
1702,5719669,,FM Rafiullah,3,0,
1703,2438317,,Eco1-sma,2,2,
1704,3477210,,Amirhomayoun,2,1,
1705,2962616,,E & S,1,0,
1706,3396970,,از هر دری - FarzinFACTS,1,1,
1707,4772757,22891879.0,پادکست نیکنامی,1,2,
1708,3828901,,در رکاب شعرا,3,2,
1709,3944502,,Dariche | دریچه,1,11,
1710,4817576,20558951.0,JobGap I جاب گپ,1,117,
1711,5049751,,Liliyar_deli,2,1,
1712,4409134,,یاس کست,2,3,
1713,2725376,,Ali khalilifar,26,32,
1714,3588037,21010668.0,پادکست فارسی دوستان,1,14,
1715,3599545,,پادکست چهارشنبه با ما 4shanbe ba ma,1,4,
1716,3612154,,بلندى هاى بادگير-اميلي برونته         تكه هايي از يك كل منسجم,5,724,
1717,3158521,,می دیل بترگست,1,0,
1718,3932508,,PlanB Farsi,1,37,
1719,3811114,,رژیم ذهن,1,44,
1720,3297210,,هفت,1,10,
1721,2845418,,GapCast|گپ کست,10,19,
1722,3886443,,جز از کل - بدون سانسور,131,2658,
1723,2965758,,رادیو ایران‌جان,13,66,
1724,2405777,,رادیو رازچراغ,38,20,4498737.0
1725,2848671,,پادکستهای چراغ,41,62,4498737.0
1726,3829509,,روغن به صرفه و سالم,1,1,
1727,5568759,24845786.0,نگاتیو,1,2,
1728,3147702,,۴ ماه برای شروع ساخت پادکست؟!!!!!,4,84,
1729,3188131,19229238.0,لی پک,6,345,
1730,4718938,24293477.0,رادیو نقش,2,11,
1731,5194224,27158976.0,Chera Podcast,3,2,
1732,3855014,,MissZ Kpodcast,37,12,
1733,4233255,,Nasrin Behruznia,4,8,
1734,3611699,,متمم اول,6,25,
1735,3636432,,SAME,9,71,
1736,4799470,24873096.0,پِت و وت | Petovet,9,95,
1737,3801625,,خنده بازار,1,123,
1738,2380515,,Animmania,42,30,4543431.0
1739,4543431,,Animmania,34,109,
1740,2146464,,Animmania,80,11,4543431.0
1741,1474528,,Gold Fish,10,4,
1742,2602670,,Negarin,1,2,
1743,3919841,21467575.0,پادکست فارسی بامداد یکشنبه,3,18,
1744,3718475,,تاثیرات تکنولوژی ارتباطی و اطلاعاتی در ایجاد مشاغل جدید در جوامع مدرن,1,10,
1745,2565446,,#Rap_sam,2,1,
1746,3746161,21006779.0,Love Stories in Persian Literature داستانهای عاشقانه ادبیات فارسی,7,181,
1747,3666066,6341971.0,تکنولوژی تغییر واقعیت,11,130,
1748,4014307,,قصه گویی,23,18,
1749,3987842,21238401.0,Ensemble AI | هوش مصنوعی با آنسامبل,1,75,
1750,4518811,23095002.0,NoCutCast نکات کست,3,9,
1751,2472634,,Anzalimelk,1,1,
1752,4167075,,پادکست شنیدنی ها,1,3,
1753,3739127,21006779.0,Iranian Cinema History تاريخچه سينما در ايران,5,66,
1754,2719974,,Podkishot,11,35,
1755,2754905,,ASMR.Farsi,1,22,
1756,2860414,18567159.0,Design Talk. | دیزاین تاک,2,336,
1757,2693212,,سعدی خوانی saadi khani,1,373,
1758,3828848,,برادیو انقلاب,1,1,
1759,3850546,,به اشارات نظر,2,0,
1760,2435446,,Radio Mahtab,5,10,
1761,3047529,,باب فرنارد,3,0,
1762,3205193,,توتال فوتبال,1,53,
1763,3348528,,پادکست کرم کتاب,1,56,
1764,3484762,,خاطرات یوتاب,31,32,
1765,2083800,13852372.0,پادکست زن که باشی | Zankebashi,3,11689,
1766,256893,,رادیو اینترنتی – وینفون,3,43,
1767,4664409,23914298.0,Jafar Abad,23,0,
1768,3295907,,من آوا,1,10,
1769,2743799,,فرزند پروری _پرورش ذهن در حال رشد,4,440,
1770,3446019,11448468.0,راه‌های رسیدن به حال خوش معنوی و نشاط زندگی,22,87,
1771,2822167,,RadioRemedy,3,17,
1772,2572353,,نوار,5,450,
1773,3514184,,سفید,3,34,
1774,2460594,18101342.0,MythBahar,24,1087,
1775,4128666,,دائره المعارف عرفانی استاد علی اکبر خانجانی,86,62,
1776,3222536,,Story telling by sadaf,3,2,
1777,2355616,,Radio Tajaddod | رادیو تجدد,2,24,
1778,2769291,,چرخه ی تحلیل بازار سرمایه,1,52,
1779,3554739,,SOPHIA سوفیا,48,13971,
1780,3564813,,Milad Habibollahi,6,27,
1781,4582341,,ازاده امینی,1,3,
1782,4441086,,پژواک جامعه,25,37,
1783,5560125,,تل‌ویزیون,1,6,
1784,3689710,,Setayesh Kordi,1,0,
1785,2697385,,تنها مسیر,1,69,
1786,3114008,,جز راست نباید گفت هر راست نشاید گفت,1,26,
1787,2747094,,KamSou TedEx,2,22,
1788,3543107,,رادیو طراح,4,58,
1789,4011944,,Langman's Medical Embryology,1,3,
1790,3315849,,Radio Titraj | رادیو تیتراژ,5,168,
1791,5178119,,کلید قجری,1,13,
1792,3591449,,AmirHossein Alipour,3,0,
1793,2588704,16039071.0,رادیو سوم | Radio Sevom,1,122,
1794,4141742,,وفای به عهد,1,2,
1795,3996775,,Bardegan Zehn,1,0,
1796,2702191,,شکار ایده برای راه اندازی کسب و کار و اختراع,1,258,
1797,3499385,,نامه‌های دایی بهمن,12,13,
1798,3822686,,ابراهیم صادقیان,3,32,
1799,3642930,12819871.0,Goftaniha Kam Nist | پادکست گفتنی‌ها کم نیست,12,40,
1800,2687811,7581088.0,مریخی,7,17,
1801,2403739,,Zaviyeh Sevom | زاویه سوم,8,37,
1802,2559174,,Science Online | ساینس آنلاین,1,9,
1803,2703243,,قصه‌ی عصر جمعه,1,7,
1804,3352727,,Toronto Book Club,135,119,
1805,1659597,,Shahnameh Bekhanim شاهنامه بخوانیم,35,786,2705058.0
1806,2705058,,Shahnameh Bekhanim شاهنامه بخوانیم,35,1338,
1807,3772488,21471898.0,پادکست آواتو,22,555,
1808,3301294,19487870.0,پادکست شرقی | Sharghi Podcast,4,166,
1809,2749308,,اعتمادسازی در فروش اینترنتی,2,465,
1810,3393232,,رادیو ریش تراش,4,18,
1811,3677339,12819871.0,Mize Gerde Javan | میزگرد جوان,12,22,
1812,3853289,,kafkapodcast,3,36,
1813,353878,,Eyval Farsi,4,58,
1814,4221655,,Gomnam,1,0,
1815,3365977,,It's Parsa,25,63,
1816,2726983,,پادکست 10شب,10,12,5138273.0
1817,4590579,,رادیو باتاب,3,11,
1818,2768967,,Pandora Podcast | پادکست پاندورا,3,14,
1819,4583843,,Mezraab.journal,16,6,
1820,2188113,14413365.0,باخبر - BaKhabar,1373,1823,
1821,2570635,14413365.0,باخبر - BaKhabar,1184,9,2188113.0
1822,2160098,13503763.0,Radio Rango - رادیو رنگو,288,3023,
1823,2862085,17868233.0,BinoshaCast | بینوشاکست,79,328,4026091.0
1824,2698410,17868233.0,BinoshaCast | بینوشاکست,12,53,4026091.0
1825,4026091,17868233.0,BinoshaCast | بینوشاکست,79,3060,
1826,1392383,17868233.0,Binosha Cast,3,32,4026091.0
1827,2390133,17868233.0,BinoshaCast | بینوشاکست,12,9,4026091.0
1828,5601004,32777654.0,Abbas Kalantari | عباس کلانتری,13,13,
1829,2841372,18542707.0,radio kheshkhesh|پادکست فارسیِ رادیو خِش خِش,49,98,
1830,2393818,,Live with Suzi,81,0,
1831,3646147,,Radioara رادیو آرا,423,135,
1832,1373101,,"رادیوگرافی فارسی 
Radiography Farsi",7,249,
1833,1424638,,پادکست فارسی رادیو گوریل,3,21,
1834,2362095,15446203.0,Parsifal - پارسیفال,32,100,
1835,5481217,26895839.0,DevPodcast,18,249,
1836,5379702,23113258.0,Swift With Sadeq | سوییفت با صادق,7,2,4522279.0
1837,4522329,23113258.0,Swift With Sadeq | سوییفت با صادق,7,0,4522279.0
1838,4522279,23113258.0,Swift With Sadeq | سوییفت با صادق,7,31,
1839,2720602,17901005.0,رواندرمانی تجربه زیستی,6,558,
1840,4085001,21902036.0,طنز موزیکال کشورگرافی,38,199990,
1841,3599062,8991560.0,Close-Up | کلوزآپ,86,226,
1842,3055999,,Nim Podcast,90,13,
1843,3677085,20857266.0,خوانش متون فارسی,156,625,
1844,4547778,,رادیوکتاب,36,37,
1845,3817652,,جمهوری بیخدایان,28,804,
1846,2190138,,ravanpodcast,32,680,
1847,2793312,,Jafarilab,25,33,
1848,3584304,17958123.0,JawaherCast / جواهرکست,22,634,
1849,4377834,,خودباوری در قرآن,4,37,
1850,4994638,,Clubhouse Farsi کلاب هاوس فارسی,208,331,
1851,4407459,22672871.0,آلبوم بادها,6,180,5136817.0
1852,5136817,22672871.0,آلبوم بادها,5,205,
1853,5078539,22672871.0,آلبوم بادها,5,5,5136817.0
1854,4489774,,قصه خوانی بابا حمید,6,8,
1855,4240934,18032704.0,تابخانه,9,18,
1856,2610090,17380199.0,پیام محبت,1428,196,
1857,2882895,18421354.0,Shervin Zavarei,16,235,
1858,3321564,19624404.0,هزار و یک پادکست,33,305,
1859,5526552,22925151.0,Gumanig Podcast,7,186,
1860,4483631,22925151.0,Gumanig Podcast,7,103,5526552.0
1861,5419997,28449360.0,سلامتیپ | salamatip,60,35,
1862,3013873,,Tahdid Ya Forsat?,6,1,
1863,3885630,,زیستن و رستن,104,407,
1864,4597331,23151290.0,پادکست قصه گو,42,361,
1865,2403633,,پادکست زبانشناسی زبانکست,27,294,
1866,2536266,17780904.0,مثنوی خوانی | Masnavi Khani,261,34903,
1867,2766352,18292808.0,Avizh Radio | رادیو آویژ,30,3635,
1868,5505253,,مهم ترین اخبار امروز استرالیا,144,12,
1869,4470344,22886321.0,پادیستا,20,410,
1870,3766821,,گفتارهای معنوی,87,30,
1871,3339334,,پادکست آفتابگردون | Aftabgardoon,15,1773,
1872,3483241,20132435.0,پادکست داستانی مهراد بذرگر,25,76,4933359.0
1873,4933359,20132435.0,پادکست داستانی مهراد بذرگر,25,154,
1874,4237325,14251061.0,RadioNo | داستان نوجوان رادیونو,27,974,
1875,4138063,,Ghasedak Plus,3,1,
1876,4649842,12819871.0,Ahanghaye Amoo Peyman | آهنگ‌های عمو پیمان,22,39,
1877,4199682,,نیمه تاریک وجود نویسنده دبی فورد راوی پریا سرخی,159,1403,
1878,4924718,25278359.0,ExportCampaign,292,46746,
1879,4669235,22838509.0,پادکست سلامت روان,20,375,
1880,4856266,25226856.0,اوســَـــنه,26,65,
1881,5088367,,bistoori| بیستوری,41,229,
1882,4769874,,الکسیر / Elixir,26,3,4634502.0
1883,4124830,22087751.0,نردبان,5,30,
1884,2731488,,سگالش,2,39,
1885,2743937,,ایستگاه موسیقی,34,1138,
1886,3574826,18950558.0,پادکست کتابخوانی پاک زیستن,93,681,
1887,3429493,,tept Podcast اندیشکده سیاست‌گذاری تهران,17,654,
1888,4777782,24565313.0,دل کتاب | DeleKetab,17,54,
